index,x,y,z,vx,vy,vz
555,32.7586,27.1691,42.0005,-0.365798,-0.677358,-0.00014561
556,32.7453,27.1691,42.0005,-0.373616,-0.680158,-0.000142014
557,32.7319,27.1608,42.0005,-0.381597,-0.683082,-0.000138277
558,32.7186,27.1525,42.0005,-0.38974,-0.686129,-0.000134399
559,32.7053,27.1441,42.0005,-0.398042,-0.689296,-0.000130381
560,32.692,27.1358,42.0005,-0.4065,-0.692583,-0.000126224
561,32.6775,27.1275,42.0005,-0.41511,-0.695988,-0.000121928
562,32.6642,27.1192,42.0005,-0.423869,-0.69951,-0.000117495
563,32.6498,27.1109,42.0005,-0.432773,-0.703146,-0.000112927
564,32.6364,27.1026,42.0005,-0.441817,-0.706893,-0.000108224
565,32.622,27.0942,42.0005,-0.450998,-0.710749,-0.000103388
566,32.6087,27.0859,42.0005,-0.46031,-0.714712,-9.84e-05
567,32.5942,27.0776,42.0005,-0.469748,-0.718777,-9.33e-05
568,32.5798,27.061,42.0005,-0.479307,-0.722942,-8.81e-05
569,32.5653,27.0527,42.0005,-0.488982,-0.727203,-8.28e-05
570,32.5509,27.0443,42.0005,-0.498765,-0.731556,-7.73e-05
571,32.5365,27.036,42.0005,-0.508652,-0.735996,-7.17e-05
572,32.522,27.0277,42.0005,-0.518636,-0.740521,-6.6e-05
573,32.5076,27.0194,42.0005,-0.528709,-0.745124,-6.02e-05
574,32.4931,27.0028,42.0005,-0.538865,-0.749801,-5.43e-05
575,32.4776,26.9944,42.0005,-0.549097,-0.754548,-4.83e-05
576,32.4632,26.9861,42.0005,-0.559398,-0.759358,-4.22e-05
577,32.4476,26.9695,42.0005,-0.569759,-0.764227,-3.6e-05
578,32.4332,26.9612,42.0005,-0.580172,-0.76915,-2.97e-05
579,32.4176,26.9529,42.0005,-0.590631,-0.774119,-2.34e-05
580,32.4021,26.9362,42.0005,-0.601126,-0.77913,-1.69e-05
581,32.3865,26.9279,42.0005,-0.611649,-0.784176,-1.04e-05
582,32.371,26.9113,42.0005,-0.622191,-0.789251,-3.79e-06
583,32.3554,26.903,42.0005,-0.632744,-0.794349,2.87e-06
584,32.3399,26.8863,42.0005,-0.643299,-0.799463,9.59e-06
585,32.3243,26.878,42.0005,-0.653847,-0.804587,1.64e-05
586,32.3088,26.8614,42.0005,-0.664378,-0.809714,2.32e-05
587,32.2921,26.8531,42.0005,-0.674884,-0.814836,3e-05
588,32.2766,26.8364,42.0005,-0.685355,-0.819948,3.69e-05
589,32.2599,26.8198,42.0005,-0.695781,-0.825043,4.38e-05
590,32.2432,26.8115,42.0005,-0.706154,-0.830112,5.08e-05
591,32.2266,26.7949,42.0005,-0.716464,-0.83515,5.77e-05
592,32.211,26.7782,42.0005,-0.726701,-0.840149,6.47e-05
593,32.1944,26.7616,42.0005,-0.736921,-0.845134,7.17e-05
594,32.1766,26.7533,42.0005,-0.747047,-0.850065,7.87e-05
595,32.1599,26.7367,42.0005,-0.757071,-0.854936,8.57e-05
596,32.1433,26.72,42.0005,-0.766983,-0.859739,9.27e-05
597,32.1255,26.7034,42.0005,-0.776774,-0.864467,9.97e-05
598,32.1088,26.6868,42.0005,-0.786434,-0.869113,0.000106598
599,32.0911,26.6701,42.0005,-0.795954,-0.873671,0.000113493
600,32.0744,26.6618,42.0005,-0.805324,-0.878134,0.000120346
601,32.0566,26.6452,42.0005,-0.814537,-0.882495,0.000127149
602,32.0389,26.6285,42.0005,-0.823582,-0.886747,0.000133897
603,32.0211,26.6119,42.0005,-0.832451,-0.890885,0.000140582
604,32.0033,26.5953,42.0005,-0.841136,-0.894901,0.000147198
605,31.9856,26.5786,42.0005,-0.849629,-0.898791,0.00015374
606,31.9678,26.562,42.0005,-0.857921,-0.902548,0.0001602
607,31.95,26.5454,42.0005,-0.866004,-0.906167,0.000166572
608,31.9322,26.5288,42.0004,-0.873871,-0.909641,0.000172851
609,31.9134,26.5038,42.0004,-0.881515,-0.912967,0.00017903
610,31.8956,26.4872,42.0004,-0.888927,-0.916139,0.000185104
611,31.8778,26.4705,42.0004,-0.896103,-0.919151,0.000191067
612,31.8589,26.4539,42.0004,-0.903034,-0.922001,0.000196913
613,31.8412,26.4373,42.0004,-0.909714,-0.924683,0.000202637
614,31.8223,26.4206,42.0004,-0.916139,-0.927193,0.000208233
615,31.8045,26.3957,42.0004,-0.922301,-0.929528,0.000213697
616,31.7856,26.3791,42.0004,-0.928196,-0.931684,0.000219023
617,31.7667,26.3624,42.0004,-0.933818,-0.933659,0.000224207
618,31.749,26.3458,42.0004,-0.939163,-0.935448,0.000229243
619,31.7301,26.3292,42.0004,-0.944227,-0.93705,0.000234127
620,31.7112,26.3042,42.0004,-0.949005,-0.938463,0.000238855
621,31.6923,26.2876,42.0004,-0.953494,-0.939683,0.000243423
622,31.6734,26.271,42.0004,-0.957691,-0.94071,0.000247826
623,31.6557,26.246,42.0004,-0.961592,-0.941543,0.000252062
624,31.6368,26.2294,42.0004,-0.965195,-0.942179,0.000256125
625,31.6179,26.2127,42.0004,-0.968498,-0.942619,0.000260014
626,31.599,26.1961,42.0004,-0.971499,-0.942862,0.000263724
627,31.5802,26.1712,42.0004,-0.974197,-0.942908,0.000267253
628,31.5613,26.1545,42.0004,-0.97659,-0.942757,0.000270597
629,31.5424,26.1379,42.0004,-0.978677,-0.942409,0.000273755
630,31.5246,26.1129,42.0003,-0.98046,-0.941866,0.000276724
631,31.5057,26.0963,42.0003,-0.981937,-0.941129,0.000279501
632,31.4869,26.0797,42.0003,-0.983108,-0.940199,0.000282085
633,31.468,26.0547,42.0003,-0.983976,-0.939079,0.000284474
634,31.4491,26.0381,42.0003,-0.984541,-0.937769,0.000286667
635,31.4313,26.0132,42.0003,-0.984805,-0.936274,0.000288662
636,31.4124,25.9965,42.0003,-0.984769,-0.934595,0.000290458
637,31.3936,25.9799,42.0003,-0.984436,-0.932736,0.000292054
638,31.3758,25.9549,42.0003,-0.98381,-0.9307,0.00029345
639,31.3569,25.9383,42.0003,-0.982892,-0.928491,0.000294645
640,31.338,25.9217,42.0003,-0.981687,-0.926113,0.000295639
641,31.3202,25.8967,42.0003,-0.980198,-0.923571,0.000296433
642,31.3014,25.8801,42.0003,-0.978429,-0.920869,0.000297025
643,31.2836,25.8635,42.0003,-0.976386,-0.918012,0.000297418
644,31.2658,25.8385,42.0003,-0.974073,-0.915006,0.00029761
645,31.2469,25.8219,42.0003,-0.971495,-0.911855,0.000297604
646,31.2292,25.8053,42.0003,-0.968658,-0.908567,0.000297401
647,31.2114,25.7803,42.0002,-0.965568,-0.905146,0.000297001
648,31.1936,25.7637,42.0002,-0.962231,-0.901599,0.000296407
649,31.1747,25.747,42.0002,-0.958653,-0.897934,0.000295619
650,31.157,25.7304,42.0002,-0.954843,-0.894156,0.00029464
651,31.1403,25.7055,42.0002,-0.950806,-0.890273,0.000293473
652,31.1225,25.6888,42.0002,-0.946551,-0.886293,0.000292118
653,31.1048,25.6722,42.0002,-0.942084,-0.882222,0.00029058
654,31.087,25.6556,42.0002,-0.937415,-0.878068,0.00028886
655,31.0692,25.6306,42.0002,-0.932551,-0.87384,0.000286961
656,31.0526,25.614,42.0002,-0.927501,-0.869546,0.000284887
657,31.0348,25.5974,42.0002,-0.922274,-0.865193,0.000282641
658,31.0181,25.5807,42.0002,-0.916878,-0.860791,0.000280225
659,31.0015,25.5558,42.0002,-0.911324,-0.856348,0.000277644
660,30.9837,25.5391,42.0002,-0.905619,-0.851873,0.000274901
661,30.967,25.5225,42.0002,-0.899775,-0.847374,0.000272
662,30.9504,25.5059,42.0002,-0.893799,-0.84286,0.000268946
663,30.9337,25.4892,42.0002,-0.887704,-0.838342,0.000265741
664,30.9171,25.4726,42.0001,-0.881498,-0.833827,0.000262391
665,30.9004,25.456,42.0001,-0.875192,-0.829326,0.0002589
666,30.8837,25.4393,42.0001,-0.868795,-0.824846,0.000255272
667,30.8682,25.4227,42.0001,-0.862319,-0.820399,0.000251512
668,30.8515,25.3978,42.0001,-0.855749,-0.815976,0.00024761
669,30.8349,25.3811,42.0001,-0.84912,-0.811604,0.000243584
670,30.8193,25.3645,42.0001,-0.842442,-0.807292,0.000239439
671,30.8027,25.3479,42.0001,-0.835726,-0.80305,0.000235181
672,30.7871,25.3312,42.0001,-0.828983,-0.798887,0.000230814
673,30.7716,25.3146,42.0001,-0.822223,-0.794811,0.000226343
674,30.756,25.298,42.0001,-0.815457,-0.790834,0.000221774
675,30.7393,25.2897,42.0001,-0.808696,-0.786963,0.000217112
676,30.7238,25.273,42.0001,-0.801949,-0.783207,0.000212362
677,30.7083,25.2564,42.0001,-0.795228,-0.779576,0.000207529
678,30.6927,25.2398,42.0001,-0.788543,-0.776078,0.000202618
679,30.6772,25.2231,42.0001,-0.781903,-0.772722,0.000197636
680,30.6627,25.2065,42.0001,-0.775319,-0.769515,0.000192586
681,30.6472,25.1899,42.0001,-0.768801,-0.766467,0.000187475
682,30.6316,25.1732,42.0001,-0.762359,-0.763586,0.000182308
683,30.6161,25.1649,42.0001,-0.756002,-0.760878,0.000177089
684,30.6016,25.1483,42.0001,-0.749739,-0.758353,0.000171825
685,30.5861,25.1317,42.0001,-0.743581,-0.756016,0.00016652
686,30.5716,25.115,42.0001,-0.737535,-0.753876,0.000161179
687,30.5561,25.0984,42,-0.731612,-0.751939,0.000155808
688,30.5416,25.0901,42,-0.725819,-0.750212,0.000150413
689,30.5261,25.0734,42,-0.720164,-0.748701,0.000144997
690,30.5117,25.0568,42,-0.714657,-0.747413,0.000139565
691,30.4961,25.0402,42,-0.709305,-0.746353,0.000134124
692,30.4817,25.0319,42,-0.704116,-0.745527,0.000128678
693,30.4672,25.0152,42,-0.699096,-0.744941,0.00012323
694,30.4517,24.9986,42,-0.694254,-0.744598,0.000117788
695,30.4372,24.9903,42,-0.689596,-0.744504,0.000112354
696,30.4217,24.9737,42,-0.685128,-0.744663,0.000106933
697,30.4073,24.957,42,-0.680857,-0.745079,0.000101531
698,30.3928,24.9487,42,-0.676789,-0.745756,9.62e-05
699,30.3773,24.9321,42,-0.67293,-0.746697,9.08e-05
700,30.3628,24.9238,42,-0.669284,-0.747906,8.55e-05
701,30.3473,24.9071,42,-0.665857,-0.749384,8.02e-05
702,30.3328,24.8905,42,-0.662653,-0.751135,7.49e-05
703,30.3184,24.8822,42,-0.659678,-0.75316,6.97e-05
704,30.3028,24.8655,42,-0.656934,-0.755461,6.46e-05
705,30.2873,24.8572,42,-0.654426,-0.75804,5.95e-05
706,30.2729,24.8406,42,-0.652157,-0.760896,5.44e-05
707,30.2573,24.8323,42,-0.650131,-0.764032,4.94e-05
708,30.2418,24.8156,42,-0.648349,-0.767447,4.45e-05
709,30.2273,24.799,42,-0.646814,-0.771141,3.96e-05
710,30.2118,24.7907,42,-0.645529,-0.775114,3.48e-05
711,30.1962,24.7741,42,-0.644494,-0.779364,3.01e-05
712,30.1807,24.7658,42,-0.643712,-0.783892,2.54e-05
713,30.1651,24.7491,42,-0.643183,-0.788695,2.08e-05
714,30.1485,24.7408,42,-0.642909,-0.793771,1.63e-05
715,30.1329,24.7242,42,-0.642888,-0.799119,1.19e-05
716,30.1174,24.7159,42,-0.643122,-0.804735,7.55e-06
717,30.1007,24.6992,42,-0.64361,-0.810618,3.3e-06
718,30.0851,24.6909,42,-0.644352,-0.816763,-8.7e-07
719,30.0685,24.6743,42,-0.645346,-0.823168,-4.95e-06
720,30.0518,24.6576,42,-0.646591,-0.829829,-8.94e-06
721,30.0352,24.6493,42,-0.648085,-0.83674,-1.28e-05
722,30.0185,24.6327,42,-0.649826,-0.843899,-1.66e-05
723,30.0018,24.6244,42,-0.651813,-0.8513,-2.03e-05
724,29.9841,24.6077,42,-0.654043,-0.858937,-2.39e-05
725,29.9674,24.5994,42,-0.656512,-0.866807,-2.74e-05
726,29.9496,24.5828,42,-0.659218,-0.874902,-3.09e-05
727,29.933,24.5745,42,-0.662157,-0.883218,-3.42e-05
728,29.9152,24.5578,42,-0.665325,-0.891748,-3.74e-05
729,29.8974,24.5412,42,-0.668718,-0.900485,-4.05e-05
730,29.8786,24.5329,42,-0.672333,-0.909422,-4.35e-05
731,29.8608,24.5163,42,-0.676164,-0.918553,-4.64e-05
732,29.8419,24.4996,42,-0.680207,-0.927871,-4.91e-05
733,29.8241,24.4913,42,-0.684456,-0.937368,-5.18e-05
734,29.8053,24.4747,42,-0.688906,-0.947037,-5.44e-05
735,29.7864,24.4664,42,-0.693553,-0.956868,-5.69e-05
736,29.7664,24.4497,42,-0.698389,-0.966856,-5.93e-05
737,29.7475,24.4331,42,-0.703414,-0.976999,-6.15e-05
738,29.7275,24.4248,42,-0.708618,-0.987282,-6.37e-05
739,29.7075,24.4082,42,-0.713993,-0.997695,-6.57e-05
740,29.6875,24.3915,42,-0.719534,-1.00823,-6.77e-05
741,29.6675,24.3749,42,-0.725235,-1.01888,-6.96e-05
742,29.6475,24.3666,42,-0.731087,-1.02963,-7.13e-05
743,29.6264,24.3499,42,-0.737084,-1.04048,-7.3e-05
744,29.6053,24.3333,42,-0.74322,-1.05141,-7.45e-05
745,29.5853,24.3167,42,-0.749487,-1.06242,-7.59e-05
746,29.5631,24.3001,42,-0.755878,-1.07349,-7.73e-05
747,29.542,24.2917,42,-0.762385,-1.08463,-7.85e-05
748,29.5198,24.2751,42,-0.769001,-1.09581,-7.97e-05
749,29.4987,24.2585,42,-0.775719,-1.10703,-8.08e-05
750,29.4765,24.2418,42,-0.78253,-1.11828,-8.17e-05
751,29.4532,24.2252,42,-0.789428,-1.12955,-8.26e-05
752,29.4309,24.2086,42,-0.796404,-1.14083,-8.34e-05
753,29.4076,24.1919,42,-0.803452,-1.15211,-8.4e-05
754,29.3854,24.1753,42,-0.810562,-1.16338,-8.46e-05
755,29.3621,24.1587,42,-0.817727,-1.17464,-8.51e-05
756,29.3376,24.1504,42,-0.82494,-1.18586,-8.55e-05
757,29.3143,24.1337,42,-0.832193,-1.19705,-8.59e-05
758,29.2899,24.1171,42,-0.839478,-1.20819,-8.61e-05
759,29.2666,24.1005,42,-0.846786,-1.21928,-8.63e-05
760,29.2421,24.0755,42,-0.854112,-1.2303,-8.64e-05
761,29.2166,24.0589,42,-0.861445,-1.24125,-8.64e-05
762,29.1921,24.0423,42,-0.86878,-1.25211,-8.63e-05
763,29.1666,24.0256,42,-0.876108,-1.26288,-8.62e-05
764,29.1422,24.009,42,-0.883421,-1.27355,-8.59e-05
765,29.1166,23.9924,42.0001,-0.890713,-1.2841,-8.57e-05
766,29.0911,23.9757,42.0001,-0.897975,-1.29454,-8.53e-05
767,29.0644,23.9591,42.0001,-0.905201,-1.30485,-8.49e-05
768,29.0389,23.9425,42.0001,-0.912382,-1.31502,-8.44e-05
769,29.0122,23.9175,42.0001,-0.919512,-1.32505,-8.38e-05
770,28.9856,23.9009,42.0001,-0.926583,-1.33493,-8.32e-05
771,28.9589,23.8843,42.0001,-0.933589,-1.34464,-8.25e-05
772,28.9322,23.8676,42.0001,-0.940521,-1.35419,-8.17e-05
773,28.9045,23.8427,42.0001,-0.947375,-1.36356,-8.09e-05
774,28.8778,23.826,42.0001,-0.954142,-1.37275,-8.01e-05
775,28.85,23.8094,42.0001,-0.960816,-1.38174,-7.92e-05
776,28.8223,23.7845,42.0001,-0.96739,-1.39053,-7.82e-05
777,28.7945,23.7678,42.0001,-0.973859,-1.39912,-7.72e-05
778,28.7667,23.7512,42.0001,-0.980216,-1.4075,-7.61e-05
779,28.739,23.7262,42.0001,-0.986454,-1.41566,-7.5e-05
780,28.7101,23.7096,42.0001,-0.992568,-1.42359,-7.39e-05
781,28.6812,23.693,42.0001,-0.998552,-1.43128,-7.27e-05
782,28.6535,23.668,42.0001,-1.0044,-1.43874,-7.15e-05
783,28.6246,23.6514,42.0001,-1.01011,-1.44596,-7.02e-05
784,28.5957,23.6265,42.0001,-1.01567,-1.45292,-6.89e-05
785,28.5668,23.6098,42.0001,-1.02108,-1.45963,-6.76e-05
786,28.5368,23.5932,42.0001,-1.02633,-1.46608,-6.62e-05
787,28.508,23.5682,42.0001,-1.03142,-1.47226,-6.48e-05
788,28.478,23.5516,42.0001,-1.03634,-1.47818,-6.34e-05
789,28.4491,23.5267,42.0001,-1.04109,-1.48381,-6.19e-05
790,28.4191,23.51,42.0001,-1.04567,-1.48917,-6.04e-05
791,28.3891,23.4851,42.0001,-1.05007,-1.49424,-5.89e-05
792,28.3591,23.4684,42.0001,-1.05428,-1.49903,-5.74e-05
793,28.3291,23.4435,42.0001,-1.05831,-1.50353,-5.59e-05
794,28.2991,23.4186,42.0001,-1.06214,-1.50773,-5.43e-05
795,28.2692,23.4019,42.0001,-1.06578,-1.51163,-5.27e-05
796,28.2392,23.377,42.0001,-1.06922,-1.51523,-5.11e-05
797,28.2092,23.3603,42.0001,-1.07246,-1.51853,-4.95e-05
798,28.1792,23.3354,42.0001,-1.0755,-1.52152,-4.79e-05
799,28.1481,23.3188,42.0001,-1.07833,-1.52421,-4.63e-05
800,28.1181,23.2938,42.0001,-1.08096,-1.52658,-4.46e-05
801,28.087,23.2689,42.0001,-1.08337,-1.52865,-4.3e-05
802,28.057,23.2522,42.0001,-1.08557,-1.5304,-4.14e-05
803,28.0259,23.2273,42.0001,-1.08755,-1.53184,-3.97e-05
804,27.9959,23.2107,42.0001,-1.08931,-1.53296,-3.81e-05
805,27.9648,23.1857,42.0001,-1.09086,-1.53376,-3.64e-05
806,27.9348,23.1608,42.0001,-1.09219,-1.53425,-3.48e-05
807,27.9037,23.1441,42.0001,-1.0933,-1.53443,-3.31e-05
808,27.8737,23.1192,42.0001,-1.09418,-1.53428,-3.15e-05
809,27.8426,23.1025,42.0001,-1.09485,-1.53382,-2.98e-05
810,27.8127,23.0776,42.0001,-1.09529,-1.53305,-2.82e-05
811,27.7816,23.0526,42.0001,-1.09551,-1.53196,-2.66e-05
812,27.7516,23.036,42.0001,-1.0955,-1.53056,-2.49e-05
813,27.7205,23.0111,42.0001,-1.09527,-1.52884,-2.33e-05
814,27.6905,22.9861,42.0001,-1.09482,-1.52681,-2.17e-05
815,27.6594,22.9695,42.0001,-1.09415,-1.52448,-2.02e-05
816,27.6294,22.9445,42.0001,-1.09325,-1.52183,-1.86e-05
817,27.5994,22.9279,42.0001,-1.09214,-1.51889,-1.7e-05
818,27.5683,22.903,42.0001,-1.0908,-1.51563,-1.55e-05
819,27.5383,22.878,42.0001,-1.08925,-1.51208,-1.4e-05
820,27.5083,22.8614,42.0001,-1.08748,-1.50824,-1.24e-05
821,27.4783,22.8364,42.0001,-1.08549,-1.50409,-1.1e-05
822,27.4483,22.8115,42.0001,-1.08329,-1.49966,-9.48e-06
823,27.4184,22.7949,42.0001,-1.08088,-1.49494,-8.03e-06
824,27.3884,22.7699,42.0001,-1.07826,-1.48994,-6.59e-06
825,27.3595,22.7533,42.0001,-1.07543,-1.48466,-5.18e-06
826,27.3295,22.7283,42.0001,-1.0724,-1.4791,-3.79e-06
827,27.2995,22.7117,42.0001,-1.06916,-1.47327,-2.42e-06
828,27.2706,22.6867,42.0001,-1.06572,-1.46717,-1.08e-06
829,27.2418,22.6618,42.0001,-1.06209,-1.46082,2.42e-07
830,27.2129,22.6452,42.0001,-1.05827,-1.4542,1.54e-06
831,27.1829,22.6202,42.0001,-1.05425,-1.44734,2.81e-06
832,27.1551,22.6036,42.0001,-1.05005,-1.44022,4.06e-06
833,27.1262,22.5786,42.0001,-1.04566,-1.43287,5.28e-06
834,27.0974,22.562,42.0001,-1.0411,-1.42528,6.47e-06
835,27.0696,22.5371,42.0001,-1.03636,-1.41746,7.64e-06
836,27.0407,22.5204,42.0001,-1.03144,-1.40941,8.78e-06
837,27.013,22.4955,42.0001,-1.02636,-1.40115,9.89e-06
838,26.9852,22.4788,42.0001,-1.02112,-1.39267,1.1e-05
839,26.9574,22.4539,42.0001,-1.01571,-1.38399,1.2e-05
840,26.9297,22.4373,42.0001,-1.01015,-1.37511,1.31e-05
841,26.9019,22.4206,42.0001,-1.00444,-1.36604,1.41e-05
842,26.8752,22.3957,42.0001,-0.998583,-1.35678,1.5e-05
843,26.8486,22.379,42.0001,-0.992585,-1.34734,1.6e-05
844,26.8219,22.3541,42.0001,-0.98645,-1.33773,1.69e-05
845,26.7953,22.3375,42.0001,-0.980184,-1.32795,1.78e-05
846,26.7686,22.3208,42.0001,-0.97379,-1.31801,1.86e-05
847,26.7419,22.2959,42.0001,-0.967275,-1.30792,1.94e-05
848,26.7164,22.2793,42.0001,-0.960643,-1.29769,2.02e-05
849,26.6909,22.2626,42.0001,-0.953899,-1.28732,2.1e-05
850,26.6653,22.246,42.0001,-0.947048,-1.27682,2.17e-05
851,26.6398,22.221,42.0001,-0.940097,-1.2662,2.24e-05
852,26.6142,22.2044,42.0001,-0.933049,-1.25546,2.31e-05
853,26.5898,22.1878,42.0001,-0.925911,-1.24462,2.37e-05
854,26.5642,22.1711,42.0001,-0.918688,-1.23367,2.43e-05
855,26.5398,22.1462,42.0001,-0.911385,-1.22263,2.49e-05
856,26.5154,22.1296,42.0001,-0.904007,-1.21151,2.55e-05
857,26.492,22.1129,42.0001,-0.896562,-1.20031,2.6e-05
858,26.4676,22.0963,42.0001,-0.889053,-1.18904,2.65e-05
859,26.4443,22.0797,42.0001,-0.881486,-1.17771,2.7e-05
860,26.421,22.063,42.0001,-0.873868,-1.16633,2.74e-05
861,26.3976,22.0464,42.0001,-0.866203,-1.15489,2.78e-05
862,26.3754,22.0298,42.0001,-0.858498,-1.14342,2.82e-05
863,26.3521,22.0048,42.0001,-0.850758,-1.13192,2.85e-05
864,26.3299,21.9882,42.0001,-0.842988,-1.1204,2.88e-05
865,26.3077,21.9716,42.0001,-0.835195,-1.10886,2.91e-05
866,26.2854,21.9549,42.0001,-0.827385,-1.09731,2.94e-05
867,26.2632,21.9383,42.0001,-0.819562,-1.08577,2.96e-05
868,26.2421,21.9217,42.0001,-0.811732,-1.07423,2.98e-05
869,26.221,21.9134,42.0001,-0.803902,-1.0627,3e-05
870,26.1999,21.8967,42.0001,-0.796077,-1.0512,3.02e-05
871,26.1788,21.8801,42.0001,-0.788262,-1.03973,3.03e-05
872,26.1577,21.8635,42.0001,-0.780463,-1.0283,3.04e-05
873,26.1377,21.8468,42.0001,-0.772686,-1.01692,3.05e-05
874,26.1177,21.8302,42.0001,-0.764937,-1.00559,3.05e-05
875,26.0977,21.8136,42.0001,-0.75722,-0.994317,3.05e-05
876,26.0777,21.8052,42.0001,-0.749542,-0.983116,3.05e-05
877,26.0589,21.7886,42.0001,-0.741909,-0.971991,3.05e-05
878,26.0389,21.772,42.0001,-0.734324,-0.960949,3.04e-05
879,26.02,21.7553,42.0001,-0.726795,-0.949998,3.04e-05
880,26.0011,21.7387,42.0001,-0.719327,-0.939145,3.03e-05
881,25.9822,21.7304,42.0001,-0.711924,-0.928398,3.01e-05
882,25.9645,21.7138,42.0001,-0.704592,-0.917762,3e-05
883,25.9456,21.6971,42.0001,-0.697337,-0.907246,2.98e-05
884,25.9278,21.6888,42.0001,-0.690163,-0.896856,2.96e-05
885,25.91,21.6722,42.0001,-0.683077,-0.8866,2.94e-05
886,25.8923,21.6556,42.0001,-0.676082,-0.876483,2.92e-05
887,25.8756,21.6472,42.0001,-0.669185,-0.866513,2.89e-05
888,25.8578,21.6306,42.0001,-0.662389,-0.856697,2.87e-05
889,25.8412,21.6223,42.0001,-0.655701,-0.847041,2.84e-05
890,25.8245,21.6057,42.0001,-0.649125,-0.837551,2.81e-05
891,25.8078,21.5973,42.0001,-0.642665,-0.828234,2.77e-05
892,25.7912,21.5807,42.0001,-0.636328,-0.819096,2.74e-05
893,25.7745,21.5641,42.0001,-0.630116,-0.810143,2.7e-05
894,25.759,21.5558,42.0001,-0.624036,-0.801382,2.66e-05
895,25.7434,21.5391,42.0001,-0.618091,-0.792819,2.62e-05
896,25.7268,21.5308,42.0001,-0.612285,-0.784458,2.58e-05
897,25.7112,21.5225,42.0001,-0.606625,-0.776307,2.54e-05
898,25.6968,21.5059,42.0001,-0.601112,-0.76837,2.49e-05
899,25.6812,21.4975,42.0001,-0.595753,-0.760654,2.45e-05
900,25.6657,21.4809,42.0001,-0.590551,-0.753163,2.4e-05
901,25.6512,21.4726,42.0001,-0.58551,-0.745903,2.35e-05
902,25.6357,21.456,42.0001,-0.580635,-0.73888,2.3e-05
903,25.6212,21.4477,42.0001,-0.575928,-0.732098,2.25e-05
904,25.6068,21.4393,42.0001,-0.571394,-0.725562,2.19e-05
905,25.5924,21.4227,42.0001,-0.567037,-0.719277,2.14e-05
906,25.5779,21.4144,42.0001,-0.56286,-0.713248,2.08e-05
907,25.5635,21.4061,42.0001,-0.558867,-0.70748,2.03e-05
908,25.5502,21.3894,42.0001,-0.55506,-0.701976,1.97e-05
909,25.5357,21.3811,42.0001,-0.551445,-0.696741,1.91e-05
910,25.5224,21.3728,42.0001,-0.548023,-0.69178,1.85e-05
911,25.508,21.3562,42.0001,-0.544799,-0.687096,1.79e-05
912,25.4946,21.3479,42.0001,-0.541774,-0.682693,1.73e-05
913,25.4813,21.3395,42.0001,-0.538952,-0.678576,1.67e-05
914,25.468,21.3229,42.0001,-0.536336,-0.674747,1.6e-05
915,25.4546,21.3146,42.0001,-0.533929,-0.67121,1.54e-05
916,25.4413,21.3063,42.0001,-0.531732,-0.667969,1.48e-05
917,25.428,21.298,42.0001,-0.52975,-0.665027,1.41e-05
918,25.4147,21.2813,42.0001,-0.527984,-0.662386,1.34e-05
919,25.4013,21.273,42.0001,-0.526436,-0.66005,1.28e-05
920,25.388,21.2647,42,-0.525109,-0.658022,1.21e-05
921,25.3747,21.2564,42,-0.524004,-0.656304,1.14e-05
922,25.3613,21.2398,42,-0.523125,-0.654899,1.08e-05
923,25.3491,21.2314,42,-0.522472,-0.653808,1.01e-05
924,25.3358,21.2231,42,-0.522048,-0.653035,9.4e-06
925,25.3225,21.2065,42,-0.521854,-0.652581,8.72e-06
926,25.3091,21.1982,42,-0.521891,-0.652449,8.03e-06
927,25.2969,21.1899,42,-0.522162,-0.652639,7.34e-06
928,25.2836,21.1815,42,-0.522667,-0.653153,6.65e-06
929,25.2703,21.1649,42,-0.523408,-0.653994,5.96e-06
930,25.258,21.1566,42,-0.524385,-0.655161,5.27e-06
931,25.2447,21.1483,42,-0.5256,-0.656657,4.58e-06
932,25.2314,21.14,42,-0.527055,-0.658483,3.88e-06
933,25.2181,21.1233,42,-0.528748,-0.660638,3.19e-06
934,25.2047,21.115,42,-0.530682,-0.663125,2.5e-06
935,25.1914,21.1067,42,-0.532856,-0.665942,1.81e-06
936,25.1781,21.0984,42,-0.535271,-0.669092,1.13e-06
937,25.1647,21.0817,42,-0.537927,-0.672573,4.42e-07
938,25.1514,21.0734,42,-0.540826,-0.676387,-2.4e-07
939,25.1381,21.0651,42,-0.543965,-0.680532,-9.2e-07
940,25.1248,21.0485,42,-0.547347,-0.68501,-1.6e-06
941,25.1103,21.0402,42,-0.550969,-0.689818,-2.27e-06
942,25.097,21.0319,42,-0.554833,-0.694958,-2.94e-06
943,25.0826,21.0152,42,-0.558938,-0.700427,-3.6e-06
944,25.0692,21.0069,42,-0.563283,-0.706226,-4.26e-06
945,25.0548,20.9986,42,-0.567868,-0.712353,-4.92e-06
946,25.0404,20.982,42,-0.572691,-0.718808,-5.57e-06
947,25.0259,20.9736,42,-0.577753,-0.725588,-6.21e-06
948,25.0115,20.9653,42,-0.583052,-0.732693,-6.85e-06
949,24.997,20.9487,42,-0.588588,-0.740121,-7.48e-06
950,24.9815,20.9404,42,-0.594358,-0.74787,-8.11e-06
951,24.967,20.9237,42,-0.600362,-0.755938,-8.73e-06
952,24.9515,20.9154,42,-0.606599,-0.764324,-9.34e-06
