index,x,y,z,yaw,vn,ve,vd,an,ae,ad
542,-12.9595,29.0397,-6.97052,181.179,-1.36586,-0.917303,-0.284974,-0.415079,-0.278765,-0.0866025
543,-13.0096,29.0059,-6.97338,182.179,-1.38661,-0.931242,-0.289304,-0.415079,-0.278765,-0.0866025
544,-13.0599,28.972,-6.97623,183.179,-1.40737,-0.94518,-0.293635,-0.415079,-0.278765,-0.0866025
545,-13.1101,28.9381,-6.97909,184.179,-1.42812,-0.959118,-0.297965,-0.415079,-0.278765,-0.0866025
546,-13.1602,28.9042,-6.98194,185.179,-1.44887,-0.973056,-0.302295,-0.415079,-0.278765,-0.0866025
547,-13.2105,28.8703,-6.9848,186.179,-1.46963,-0.986994,-0.306625,-0.415079,-0.278765,-0.0866025
548,-13.2606,28.8364,-6.98765,187.179,-1.49038,-1.00093,-0.310955,-0.415079,-0.278765,-0.0866025
549,-13.3108,28.8026,-6.99051,188.179,-1.51113,-1.01487,-0.315285,-0.415079,-0.278765,-0.0866025
550,-13.3611,28.7687,-6.99336,189.179,-1.53189,-1.02881,-0.319615,-0.415079,-0.278765,-0.0866025
551,-13.4112,28.7348,-6.99622,190.179,-1.55264,-1.04275,-0.323945,-0.415079,-0.278765,-0.0866025
552,-13.4615,28.7009,-6.99907,191.179,-1.5734,-1.05669,-0.328276,-0.415079,-0.278765,-0.0866025
553,-13.5116,28.667,-7.00193,192.179,-1.59415,-1.07062,-0.332606,-0.415079,-0.278765,-0.0866025
554,-13.5618,28.6331,-7.00478,193.179,-1.6149,-1.08456,-0.336936,-0.415079,-0.278765,-0.0866025
555,-13.6121,28.5993,-7.00764,194.179,-1.63566,-1.0985,-0.341266,-0.415079,-0.278765,-0.0866025
556,-13.6622,28.5654,-7.01049,195.179,-1.65641,-1.11244,-0.345596,-0.415079,-0.278765,-0.0866025
557,-13.7124,28.5315,-7.01335,196.179,-1.66031,-1.11506,-0.34641,-0.398226,-0.267447,-0.0830865
558,-13.7626,28.4976,-7.0162,197.179,-1.66031,-1.11506,-0.34641,-0.377473,-0.253509,-0.0787564
559,-13.8128,28.4637,-7.01906,198.179,-1.66031,-1.11506,-0.34641,-0.356719,-0.239571,-0.0744263
560,-13.863,28.4298,-7.02191,199.179,-1.66031,-1.11506,-0.34641,-0.335965,-0.225632,-0.0700961
561,-13.9132,28.396,-7.02477,200.179,-1.66031,-1.11506,-0.34641,-0.315211,-0.211694,-0.065766
562,-13.9634,28.3621,-7.02762,201.179,-1.66031,-1.11506,-0.34641,-0.294457,-0.197756,-0.0614359
563,-14.0135,28.3282,-7.03048,202.179,-1.66031,-1.11506,-0.34641,-0.273703,-0.183818,-0.0571057
564,-14.0638,28.2943,-7.03333,203.179,-1.66031,-1.11506,-0.34641,-0.252949,-0.169879,-0.0527756
565,-14.114,28.2604,-7.03619,204.179,-1.66031,-1.11506,-0.34641,-0.232195,-0.155941,-0.0484455
566,-14.1642,28.2265,-7.03904,205.179,-1.66031,-1.11506,-0.34641,-0.211441,-0.142003,-0.0441154
567,-14.2144,28.1927,-7.0419,206.179,-1.66031,-1.11506,-0.34641,-0.190687,-0.128065,-0.0397852
568,-14.2645,28.1588,-7.04475,207.179,-1.66031,-1.11506,-0.34641,-0.169933,-0.114126,-0.0354551
569,-14.3148,28.1249,-7.04761,208.179,-1.66031,-1.11506,-0.34641,-0.149179,-0.100188,-0.031125
570,-14.365,28.091,-7.05046,209.179,-1.66031,-1.11506,-0.34641,-0.128425,-0.0862499,-0.0267949
571,-14.4151,28.0571,-7.05332,210.179,-1.66031,-1.11506,-0.34641,-0.107672,-0.0723117,-0.0224647
572,-14.4654,28.0232,-7.05617,211.179,-1.66031,-1.11506,-0.34641,-0.0869176,-0.0583734,-0.0181346
573,-14.5155,27.9894,-7.05903,212.179,-1.66031,-1.11506,-0.34641,-0.0661637,-0.0444352,-0.0138045
574,-14.5658,27.9555,-7.06189,213.179,-1.66031,-1.11506,-0.34641,-0.0454097,-0.030497,-0.00947435
575,-14.616,27.9216,-7.06474,214.179,-1.66031,-1.11506,-0.34641,-0.0246558,-0.0165587,-0.00514422
576,-14.6661,27.8877,-7.0676,215.179,-1.66031,-1.11506,-0.34641,-0.00390187,-0.00262048,-0.000814091
577,-14.7164,27.8538,-7.07045,216.179,-1.66031,-1.11506,-0.34641,0,0,0
578,-14.7665,27.82,-7.07331,217.179,-1.66031,-1.11506,-0.34641,0,0,0
579,-14.8167,27.7861,-7.07616,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
580,-14.867,27.7522,-7.07902,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
581,-14.9171,27.7184,-7.08187,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
582,-14.9673,27.6844,-7.08473,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
583,-15.0175,27.6505,-7.08758,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
584,-15.0677,27.6167,-7.09044,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
585,-15.118,27.5828,-7.09329,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
586,-15.1681,27.5489,-7.09615,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
587,-15.2183,27.5151,-7.099,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
588,-15.2685,27.4811,-7.10186,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
589,-15.3187,27.4472,-7.10471,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
590,-15.3689,27.4134,-7.10757,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
591,-15.4191,27.3795,-7.11042,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
592,-15.4693,27.3456,-7.11328,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
593,-15.5194,27.3118,-7.11613,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
594,-15.5697,27.2778,-7.11899,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
595,-15.6199,27.2439,-7.12184,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
596,-15.6701,27.2101,-7.1247,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
597,-15.7203,27.1762,-7.12755,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
598,-15.7704,27.1423,-7.13041,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
599,-15.8207,27.1085,-7.13326,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
600,-15.8709,27.0745,-7.13612,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
601,-15.921,27.0406,-7.13897,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
602,-15.9713,27.0068,-7.14183,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
603,-16.0214,26.9729,-7.14468,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
604,-16.0716,26.939,-7.14754,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
605,-16.1219,26.9052,-7.15039,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
606,-16.172,26.8712,-7.15325,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
607,-16.2223,26.8373,-7.1561,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
608,-16.2724,26.8035,-7.15896,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
609,-16.3226,26.7696,-7.16181,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
610,-16.3729,26.7357,-7.16467,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
611,-16.423,26.7019,-7.16752,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
612,-16.4732,26.6679,-7.17038,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
613,-16.5234,26.634,-7.17323,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
614,-16.5736,26.6002,-7.17609,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
615,-16.6239,26.5663,-7.17894,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
616,-16.674,26.5324,-7.1818,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
617,-16.7242,26.4985,-7.18465,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
618,-16.7745,26.4646,-7.18751,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
619,-16.8246,26.4307,-7.19036,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
620,-16.8748,26.3969,-7.19322,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
621,-16.925,26.363,-7.19608,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
622,-16.9752,26.3291,-7.19893,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
623,-17.0254,26.2952,-7.20179,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
624,-17.0756,26.2613,-7.20464,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
625,-17.1258,26.2274,-7.2075,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
626,-17.1759,26.1936,-7.21035,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
627,-17.2262,26.1597,-7.21321,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
628,-17.2764,26.1258,-7.21606,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
629,-17.3266,26.0919,-7.21892,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
630,-17.3768,26.058,-7.22177,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
631,-17.4269,26.0241,-7.22463,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
632,-17.4772,25.9903,-7.22748,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
633,-17.5274,25.9564,-7.23034,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
634,-17.5775,25.9225,-7.23319,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
635,-17.6278,25.8886,-7.23605,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
636,-17.6779,25.8547,-7.2389,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
637,-17.7282,25.8208,-7.24176,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
638,-17.7784,25.787,-7.24461,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
639,-17.8285,25.7531,-7.24747,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
640,-17.8788,25.7192,-7.25032,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
641,-17.9289,25.6853,-7.25318,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
642,-17.9791,25.6514,-7.25603,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
643,-18.0294,25.6176,-7.25889,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
644,-18.0795,25.5837,-7.26174,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
645,-18.1297,25.5498,-7.2646,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
646,-18.1799,25.516,-7.26745,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
647,-18.2301,25.482,-7.27031,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
648,-18.2804,25.4481,-7.27316,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
649,-18.3305,25.4143,-7.27602,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
650,-18.3807,25.3804,-7.27887,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
651,-18.4309,25.3465,-7.28173,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
652,-18.4811,25.3127,-7.28458,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
653,-18.5313,25.2787,-7.28744,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
654,-18.5815,25.2448,-7.29029,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
655,-18.6317,25.211,-7.29315,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
656,-18.6818,25.1771,-7.296,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
657,-18.7321,25.1432,-7.29886,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
658,-18.7823,25.1094,-7.30171,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
659,-18.8325,25.0754,-7.30457,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
660,-18.8827,25.0415,-7.30742,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
661,-18.9328,25.0077,-7.31028,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
662,-18.9831,24.9738,-7.31313,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
663,-19.0333,24.9399,-7.31599,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
664,-19.0834,24.9061,-7.31884,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
665,-19.1337,24.8721,-7.3217,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
666,-19.1838,24.8382,-7.32455,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
667,-19.234,24.8044,-7.32741,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
668,-19.2843,24.7705,-7.33026,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
669,-19.3344,24.7366,-7.33312,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
670,-19.3847,24.7028,-7.33597,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
671,-19.4348,24.6688,-7.33883,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
672,-19.485,24.6349,-7.34168,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
673,-19.5353,24.6011,-7.34454,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
674,-19.5854,24.5672,-7.34739,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
675,-19.6356,24.5333,-7.35025,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
676,-19.6858,24.4995,-7.3531,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
677,-19.736,24.4655,-7.35596,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
678,-19.7863,24.4316,-7.35881,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
679,-19.8364,24.3978,-7.36167,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
680,-19.8866,24.3639,-7.36452,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
681,-19.9368,24.33,-7.36738,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
682,-19.987,24.2962,-7.37023,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
683,-20.0372,24.2622,-7.37309,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
684,-20.0874,24.2283,-7.37594,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
685,-20.1376,24.1945,-7.3788,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
686,-20.1877,24.1606,-7.38165,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
687,-20.238,24.1267,-7.38451,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
688,-20.2882,24.0929,-7.38736,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
689,-20.3383,24.0589,-7.39022,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
690,-20.3886,24.025,-7.39308,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
691,-20.4387,23.9912,-7.39593,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
692,-20.489,23.9573,-7.39879,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
693,-20.5392,23.9234,-7.40164,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
694,-20.5893,23.8896,-7.4045,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
695,-20.6396,23.8556,-7.40735,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
696,-20.6898,23.8217,-7.41021,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
697,-20.7399,23.7879,-7.41306,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
698,-20.7902,23.754,-7.41592,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
699,-20.8403,23.7201,-7.41877,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
700,-20.8906,23.6863,-7.42163,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
701,-20.9408,23.6523,-7.42448,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
702,-20.9909,23.6184,-7.42734,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
703,-21.0412,23.5846,-7.43019,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
704,-21.0913,23.5507,-7.43305,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
705,-21.1415,23.5168,-7.4359,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
706,-21.1918,23.483,-7.43876,-142.272,-1.66031,-1.11506,-0.34641,0,0,0
707,-21.2419,23.449,-7.44161,-142.272,-1.66015,-1.11495,-0.346376,0.0116202,0.00780409,0.00242446
708,-21.2921,23.4152,-7.44447,-142.272,-1.65905,-1.11421,-0.346147,0.0323742,0.0217423,0.00675459
709,-21.3423,23.3813,-7.44732,-142.272,-1.65691,-1.11278,-0.345701,0.0531281,0.0356806,0.0110847
710,-21.3925,23.3474,-7.45018,-142.272,-1.65374,-1.11064,-0.345038,0.073882,0.0496188,0.0154148
711,-21.4428,23.3136,-7.45303,-142.272,-1.64953,-1.10781,-0.344159,0.0946359,0.063557,0.019745
712,-21.4929,23.2797,-7.45589,-142.272,-1.64428,-1.10429,-0.343064,0.11539,0.0774953,0.0240751
713,-21.5431,23.2457,-7.45874,-142.272,-1.63799,-1.10006,-0.341752,0.136144,0.0914335,0.0284052
714,-21.5933,23.2119,-7.4616,-142.272,-1.63066,-1.09514,-0.340223,0.156898,0.105372,0.0327354
715,-21.6435,23.178,-7.46445,-142.272,-1.6223,-1.08953,-0.338478,0.177652,0.11931,0.0370655
716,-21.6937,23.1441,-7.46731,-142.272,-1.6129,-1.08321,-0.336517,0.198406,0.133248,0.0413956
717,-21.7439,23.1103,-7.47016,-142.272,-1.60246,-1.0762,-0.334339,0.21916,0.147186,0.0457257
718,-21.7941,23.0764,-7.47302,-142.272,-1.59098,-1.06849,-0.331944,0.239913,0.161125,0.0500559
719,-21.8442,23.0424,-7.47587,-142.272,-1.57847,-1.06009,-0.329333,0.260667,0.175063,0.054386
720,-21.8945,23.0086,-7.47873,-142.272,-1.56491,-1.05099,-0.326506,0.281421,0.189001,0.0587161
721,-21.9447,22.9747,-7.48158,-142.272,-1.55032,-1.04119,-0.323461,0.302175,0.202939,0.0630462
722,-21.9949,22.9408,-7.48444,-142.272,-1.5347,-1.03069,-0.320201,0.322929,0.216878,0.0673764
723,-22.0451,22.907,-7.48729,-142.272,-1.51803,-1.0195,-0.316724,0.343683,0.230816,0.0717065
724,-22.0952,22.8731,-7.49015,-142.272,-1.50033,-1.00761,-0.31303,0.364437,0.244754,0.0760366
725,-22.1455,22.8391,-7.493,-142.272,-1.48159,-0.995026,-0.30912,0.385191,0.258692,0.0803667
726,-22.1957,22.8053,-7.49586,-142.272,-1.46181,-0.981743,-0.304994,0.405945,0.272631,0.0846969
727,-22.2458,22.7714,-7.49871,-142.272,-1.44115,-0.967873,-0.300684,0.415079,0.278765,0.0866025
728,-22.2961,22.7375,-7.50157,-142.272,-1.4204,-0.953934,-0.296354,0.415079,0.278765,0.0866025
729,-22.3462,22.7037,-7.50442,-142.272,-1.39965,-0.939996,-0.292024,0.415079,0.278765,0.0866025
730,-22.3964,22.6698,-7.50728,-142.272,-1.37889,-0.926058,-0.287694,0.415079,0.278765,0.0866025
731,-22.4467,22.6358,-7.51013,-142.272,-1.35814,-0.91212,-0.283364,0.415079,0.278765,0.0866025
732,-22.4968,22.602,-7.51299,-142.272,-1.33739,-0.898181,-0.279034,0.415079,0.278765,0.0866025
733,-22.5471,22.5681,-7.51584,-142.272,-1.31663,-0.884243,-0.274704,0.415079,0.278765,0.0866025
734,-22.5972,22.5342,-7.5187,-142.272,-1.29588,-0.870305,-0.270374,0.415079,0.278765,0.0866025
735,-22.6474,22.5004,-7.52155,-142.272,-1.27512,-0.856367,-0.266043,0.415079,0.278765,0.0866025
736,-22.6977,22.4665,-7.52441,-142.272,-1.25437,-0.842428,-0.261713,0.415079,0.278765,0.0866025
737,-22.7478,22.4325,-7.52726,-142.272,-1.23362,-0.82849,-0.257383,0.415079,0.278765,0.0866025
738,-22.798,22.3987,-7.53012,-142.272,-1.21286,-0.814552,-0.253053,0.415079,0.278765,0.0866025
739,-22.8482,22.3648,-7.53297,-142.272,-1.19211,-0.800614,-0.248723,0.415079,0.278765,0.0866025
740,-22.8984,22.3309,-7.53583,-142.272,-1.17135,-0.786676,-0.244393,0.415079,0.278765,0.0866025
741,-22.9486,22.2971,-7.53868,-142.272,-1.1506,-0.772737,-0.240063,0.415079,0.278765,0.0866025
742,-22.9988,22.2632,-7.54154,-142.272,-1.12985,-0.758799,-0.235733,0.415079,0.278765,0.0866025
743,-23.049,22.2292,-7.54439,-142.272,-1.10909,-0.744861,-0.231402,0.415079,0.278765,0.0866025
744,-23.0991,22.1954,-7.54725,-142.272,-1.08834,-0.730923,-0.227072,0.415079,0.278765,0.0866025
745,-23.1494,22.1615,-7.5501,-142.272,-1.06758,-0.716984,-0.222742,0.415079,0.278765,0.0866025
746,-23.1996,22.1276,-7.55296,-142.272,-1.04683,-0.703046,-0.218412,0.415079,0.278765,0.0866025
747,-23.2498,22.0938,-7.55581,-142.272,-1.02608,-0.689108,-0.214082,0.415079,0.278765,0.0866025
748,-23.3,22.0599,-7.55867,-142.272,-1.00532,-0.67517,-0.209752,0.415079,0.278765,0.0866025
749,-23.3501,22.0259,-7.56152,-142.272,-0.984568,-0.661231,-0.205422,0.415079,0.278765,0.0866025
750,-23.4004,21.9921,-7.56438,-142.272,-0.963814,-0.647293,-0.201092,0.415079,0.278765,0.0866025
751,-23.4506,21.9582,-7.56723,-142.272,-0.94306,-0.633355,-0.196761,0.415079,0.278765,0.0866025
752,-23.5007,21.9243,-7.57009,-142.272,-0.922307,-0.619417,-0.192431,0.415079,0.278765,0.0866025
753,-23.551,21.8905,-7.57294,-142.272,-0.901553,-0.605478,-0.188101,0.415079,0.278765,0.0866025
754,-23.6011,21.8566,-7.5758,-142.272,-0.880799,-0.59154,-0.183771,0.415079,0.278765,0.0866025
755,-23.6514,21.8226,-7.57865,-142.272,-0.860045,-0.577602,-0.179441,0.415079,0.278765,0.0866025
756,-23.7016,21.7888,-7.58151,-142.272,-0.839291,-0.563664,-0.175111,0.415079,0.278765,0.0866025
757,-23.7517,21.7549,-7.58436,-142.272,-0.818537,-0.549725,-0.170781,0.415079,0.278765,0.0866025
758,-23.802,21.721,-7.58722,-142.272,-0.797783,-0.535787,-0.16645,0.415079,0.278765,0.0866025
759,-23.8521,21.6872,-7.59007,-142.272,-0.777029,-0.521849,-0.16212,0.415079,0.278765,0.0866025
760,-23.9023,21.6533,-7.59293,-142.272,-0.756275,-0.507911,-0.15779,0.415079,0.278765,0.0866025
761,-23.9526,21.6193,-7.59578,-142.272,-0.735521,-0.493972,-0.15346,0.415079,0.278765,0.0866025
762,-24.0027,21.5855,-7.59864,-142.272,-0.714767,-0.480034,-0.14913,0.415079,0.278765,0.0866025
763,-24.0529,21.5516,-7.60149,-142.272,-0.694013,-0.466096,-0.1448,0.415079,0.278765,0.0866025
764,-24.1031,21.5177,-7.60435,-142.272,-0.673259,-0.452158,-0.14047,0.415079,0.278765,0.0866025
765,-24.1533,21.4839,-7.6072,-142.272,-0.652505,-0.43822,-0.13614,0.415079,0.278765,0.0866025
766,-24.2036,21.4499,-7.61006,-142.272,-0.631752,-0.424281,-0.131809,0.415079,0.278765,0.0866025
767,-24.2537,21.416,-7.61291,-142.272,-0.610998,-0.410343,-0.127479,0.415079,0.278765,0.0866025
768,-24.3039,21.3822,-7.61577,-142.272,-0.590244,-0.396405,-0.123149,0.415079,0.278765,0.0866025
769,-24.3541,21.3483,-7.61862,-142.272,-0.56949,-0.382467,-0.118819,0.415079,0.278765,0.0866025
770,-24.4043,21.3144,-7.62148,-142.272,-0.548736,-0.368528,-0.114489,0.415079,0.278765,0.0866025
771,-24.4545,21.2806,-7.62433,-142.272,-0.527982,-0.35459,-0.110159,0.415079,0.278765,0.0866025
772,-24.5047,21.2466,-7.62719,-142.272,-0.507228,-0.340652,-0.105829,0.415079,0.278765,0.0866025
773,-24.5549,21.2127,-7.63004,-142.272,-0.486474,-0.326714,-0.101499,0.415079,0.278765,0.0866025
774,-24.6052,21.1789,-7.6329,-142.272,-0.46572,-0.312775,-0.0971685,0.415079,0.278765,0.0866025
775,-24.6553,21.145,-7.63575,-142.272,-0.444966,-0.298837,-0.0928383,0.415079,0.278765,0.0866025
776,-24.7055,21.1111,-7.63861,-142.272,-0.424212,-0.284899,-0.0885082,0.415079,0.278765,0.0866025
777,-24.7557,21.0773,-7.64146,-142.272,-0.403458,-0.270961,-0.0841781,0.415079,0.278765,0.0866025
778,-24.8059,21.0433,-7.64432,-142.272,-0.382704,-0.257022,-0.079848,0.415079,0.278765,0.0866025
779,-24.8561,21.0095,-7.64717,-142.272,-0.36195,-0.243084,-0.0755178,0.415079,0.278765,0.0866025
780,-24.9063,20.9756,-7.65003,-142.272,-0.341197,-0.229146,-0.0711877,0.415079,0.278765,0.0866025
781,-24.9565,20.9417,-7.65288,-142.272,-0.320443,-0.215208,-0.0668576,0.415079,0.278765,0.0866025
782,-25.0066,20.9079,-7.65574,-142.272,-0.299689,-0.201269,-0.0625274,0.415079,0.278765,0.0866025
783,-25.0569,20.874,-7.65859,-142.272,-0.278935,-0.187331,-0.0581973,0.415079,0.278765,0.0866025
784,-25.1071,20.84,-7.66145,-142.272,-0.258181,-0.173393,-0.0538672,0.415079,0.278765,0.0866025
785,-25.1572,20.8062,-7.6643,-142.272,-0.237427,-0.159455,-0.0495371,0.415079,0.278765,0.0866025
786,-25.2075,20.7723,-7.66716,-142.272,-0.216673,-0.145517,-0.0452069,0.415079,0.278765,0.0866025
787,-25.2576,20.7384,-7.67001,-142.272,-0.195919,-0.131578,-0.0408768,0.415079,0.278765,0.0866025
788,-25.3079,20.7046,-7.67287,-142.272,-0.175165,-0.11764,-0.0365467,0.415079,0.278765,0.0866025
789,-25.3581,20.6707,-7.67572,-142.272,-0.154411,-0.103702,-0.0322166,0.415079,0.278765,0.0866025
790,-25.4082,20.6367,-7.67858,-142.272,-0.133657,-0.0897636,-0.0278864,0.415079,0.278765,0.0866025
791,-25.4585,20.6029,-7.68143,-142.272,-0.112903,-0.0758253,-0.0235563,0.415079,0.278765,0.0866025
792,-25.5086,20.569,-7.68429,-142.272,-0.0921494,-0.0618871,-0.0192262,0.415079,0.278765,0.0866025
793,-25.5588,20.5351,-7.68714,-142.272,-0.0713955,-0.0479489,-0.014896,0.415079,0.278765,0.0866025
794,-25.6091,20.5013,-7.69,-142.272,-0.0506415,-0.0340106,-0.0105659,0.415079,0.278765,0.0866025
795,-25.6592,20.4674,-7.69285,-142.272,-0.0298876,-0.0200724,-0.00623579,0.415079,0.278765,0.0866025
796,-25.7095,20.4334,-7.69571,-142.272,-0.00913369,-0.00613415,-0.00190567,0.415079,0.278765,0.0866025
797,-25.7596,20.3996,-7.69856,-142.272,0,0,0,0.403458,0.270961,0.0841781
798,-25.8098,20.3657,-7.70142,-142.272,0,0,0,0.382704,0.257022,0.079848
799,-25.8601,20.3318,-7.70427,-142.272,0,0,0,0.36195,0.243084,0.0755178
800,-25.9102,20.298,-7.70713,-142.272,0,0,0,0.341197,0.229146,0.0711877
801,-25.9604,20.2641,-7.70998,-142.272,0,0,0,0.320443,0.215208,0.0668576
802,-26.0106,20.2301,-7.71284,-142.272,0,0,0,0.299689,0.201269,0.0625274
803,-26.0608,20.1963,-7.71569,-142.272,0,0,0,0.278935,0.187331,0.0581973
804,-26.111,20.1624,-7.71855,-142.272,0,0,0,0.258181,0.173393,0.0538672
805,-26.1612,20.1285,-7.7214,-142.272,0,0,0,0.237427,0.159455,0.0495371
