t,Px,Py,Pz,yaw,vn,ve,vd,an,ae,ad
37.70000000,-26.999914,16.122972,-3.890887,-167.271737,-0.0745583724,-1.3327470706,-0.3337077413,-0.0279280202,-0.4992194164,-0.1250000000
37.75000000,-27.007440,15.988450,-3.924570,-166.271737,-0.0759547734,-1.3577080415,-0.3399577413,-0.0279280202,-0.4992194164,-0.1250000000
37.80000000,-27.015105,15.851431,-3.958878,-165.271737,-0.0773511744,-1.3826690123,-0.3462077413,-0.0279280202,-0.4992194164,-0.1250000000
37.85000000,-27.022910,15.711917,-3.993812,-164.271737,-0.0787475754,-1.4076299831,-0.3524577413,-0.0279280202,-0.4992194164,-0.1250000000
37.90000000,-27.030855,15.569906,-4.029370,-163.271737,-0.0801439765,-1.4325909539,-0.3587077413,-0.0279280202,-0.4992194164,-0.1250000000
37.95000000,-27.038939,15.425399,-4.065553,-162.271737,-0.0815403775,-1.4575519247,-0.3649577413,-0.0279280202,-0.4992194164,-0.1250000000
38.00000000,-27.047163,15.278396,-4.102361,-161.271737,-0.0829367785,-1.4825128956,-0.3712077413,-0.0279280202,-0.4992194164,-0.1250000000
38.05000000,-27.055526,15.128898,-4.139795,-160.271737,-0.0843331795,-1.5074738664,-0.3774577413,-0.0279280202,-0.4992194164,-0.1250000000
38.10000000,-27.064029,14.976902,-4.177853,-159.271737,-0.0857295805,-1.5324348372,-0.3837077413,-0.0279280202,-0.4992194164,-0.1250000000
38.15000000,-27.072672,14.822411,-4.216536,-158.271737,-0.0871259815,-1.5573958080,-0.3899577413,-0.0279280202,-0.4992194164,-0.1250000000
38.20000000,-27.081454,14.665424,-4.255845,-157.271737,-0.0885223825,-1.5823567788,-0.3962077413,-0.0279280202,-0.4992194164,-0.1250000000
38.25000000,-27.090376,14.505941,-4.295778,-156.271737,-0.0899187835,-1.6073177496,-0.4024577413,-0.0279280202,-0.4992194164,-0.1250000000
38.30000000,-27.099438,14.343961,-4.336336,-155.271737,-0.0913151846,-1.6322787205,-0.4087077413,-0.0279280202,-0.4992194164,-0.1250000000
38.35000000,-27.108640,14.179486,-4.377519,-154.271737,-0.0927115856,-1.6572396913,-0.4149577413,-0.0279280202,-0.4992194164,-0.1250000000
38.40000000,-27.117980,14.012514,-4.419328,-153.271737,-0.0941079866,-1.6822006621,-0.4212077413,-0.0279280202,-0.4992194164,-0.1250000000
38.45000000,-27.127461,13.843046,-4.461761,-152.271737,-0.0955043876,-1.7071616329,-0.4274577413,-0.0279280202,-0.4992194164,-0.1250000000
38.50000000,-27.137081,13.671083,-4.504819,-151.271737,-0.0969007886,-1.7321226037,-0.4337077413,-0.0279280202,-0.4992194164,-0.1250000000
38.55000000,-27.146841,13.496623,-4.548503,-150.271737,-0.0982971896,-1.7570835746,-0.4399577413,-0.0279280202,-0.4992194164,-0.1250000000
38.60000000,-27.156741,13.319667,-4.592811,-149.271737,-0.0996935906,-1.7820445454,-0.4462077413,-0.0279280202,-0.4992194164,-0.1250000000
38.65000000,-27.166780,13.140215,-4.637744,-148.271737,-0.1010899916,-1.8070055162,-0.4524577413,-0.0279280202,-0.4992194164,-0.1250000000
38.70000000,-27.176959,12.958267,-4.683302,-147.271737,-0.1024863926,-1.8319664870,-0.4587077413,-0.0279280202,-0.4992194164,-0.1250000000
38.75000000,-27.187277,12.773822,-4.729486,-146.271737,-0.1038827937,-1.8569274578,-0.4649577413,-0.0279280202,-0.4992194164,-0.1250000000
38.80000000,-27.197735,12.586882,-4.776294,-145.271737,-0.1052791947,-1.8818884287,-0.4712077413,-0.0279280202,-0.4992194164,-0.1250000000
38.85000000,-27.208333,12.397445,-4.823727,-144.271737,-0.1066755957,-1.9068493995,-0.4774577413,-0.0279280202,-0.4992194164,-0.1250000000
38.90000000,-27.219070,12.205513,-4.871785,-143.271737,-0.1080719967,-1.9318103703,-0.4837077413,-0.0279280202,-0.4992194164,-0.1250000000
38.95000000,-27.229948,12.011084,-4.920469,-142.271737,-0.1094683977,-1.9567713411,-0.4899577413,-0.0279280202,-0.4992194164,-0.1250000000
39.00000000,-27.240964,11.814160,-4.969777,-141.271737,-0.1108647987,-1.9817323119,-0.4962077413,-0.0279280202,-0.4992194164,-0.1250000000
39.05000000,-27.249913,11.654194,-5.009831,-140.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.10000000,-27.255499,11.554351,-5.034831,-139.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.15000000,-27.261084,11.454507,-5.059831,-138.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.20000000,-27.266670,11.354663,-5.084831,-137.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.25000000,-27.272256,11.254820,-5.109831,-136.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.30000000,-27.277841,11.154976,-5.134831,-135.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.35000000,-27.283427,11.055132,-5.159831,-134.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.40000000,-27.289012,10.955289,-5.184831,-133.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.45000000,-27.294598,10.855445,-5.209831,-132.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.50000000,-27.300184,10.755601,-5.234831,-131.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.55000000,-27.305769,10.655758,-5.259831,-130.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.60000000,-27.311355,10.555914,-5.284831,-129.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.65000000,-27.316940,10.456070,-5.309831,-128.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.70000000,-27.322526,10.356227,-5.334831,-127.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.75000000,-27.328112,10.256383,-5.359831,-126.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.80000000,-27.333697,10.156540,-5.384831,-125.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.85000000,-27.339283,10.056696,-5.409831,-124.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.90000000,-27.344868,9.956852,-5.434831,-123.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
39.95000000,-27.350454,9.857009,-5.459831,-122.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.00000000,-27.356040,9.757165,-5.484831,-121.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.05000000,-27.361625,9.657321,-5.509831,-120.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.10000000,-27.367211,9.557478,-5.534831,-119.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.15000000,-27.372796,9.457634,-5.559831,-118.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.20000000,-27.378382,9.357790,-5.584831,-117.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.25000000,-27.383968,9.257947,-5.609831,-116.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.30000000,-27.389553,9.158103,-5.634831,-115.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.35000000,-27.395139,9.058259,-5.659831,-114.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.40000000,-27.400724,8.958416,-5.684831,-113.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.45000000,-27.406310,8.858572,-5.709831,-112.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.50000000,-27.411896,8.758729,-5.734831,-111.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.55000000,-27.417481,8.658885,-5.759831,-110.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.60000000,-27.423067,8.559041,-5.784831,-109.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.65000000,-27.428653,8.459198,-5.809831,-108.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.70000000,-27.434238,8.359354,-5.834831,-107.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.75000000,-27.439824,8.259510,-5.859831,-106.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.80000000,-27.445409,8.159667,-5.884831,-105.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.85000000,-27.450995,8.059823,-5.909831,-104.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.90000000,-27.456581,7.959979,-5.934831,-103.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
40.95000000,-27.462166,7.860136,-5.959831,-102.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.00000000,-27.467752,7.760292,-5.984831,-101.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.05000000,-27.473337,7.660448,-6.009831,-100.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.10000000,-27.478923,7.560605,-6.034831,-99.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.15000000,-27.484509,7.460761,-6.059831,-98.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.20000000,-27.490094,7.360918,-6.084831,-97.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.25000000,-27.495680,7.261074,-6.109831,-96.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.30000000,-27.501265,7.161230,-6.134831,-95.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.35000000,-27.506851,7.061387,-6.159831,-94.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.40000000,-27.512437,6.961543,-6.184831,-93.271737,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.45000000,-27.518022,6.861699,-6.209831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.50000000,-27.523608,6.761856,-6.234831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.55000000,-27.529193,6.662012,-6.259831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.60000000,-27.534779,6.562168,-6.284831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.65000000,-27.540365,6.462325,-6.309831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.70000000,-27.545950,6.362481,-6.334831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.75000000,-27.551536,6.262637,-6.359831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.80000000,-27.557121,6.162794,-6.384831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.85000000,-27.562707,6.062950,-6.409831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.90000000,-27.568293,5.963107,-6.434831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
41.95000000,-27.573878,5.863263,-6.459831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.00000000,-27.579464,5.763419,-6.484831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.05000000,-27.585049,5.663576,-6.509831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.10000000,-27.590635,5.563732,-6.534831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.15000000,-27.596221,5.463888,-6.559831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.20000000,-27.601806,5.364045,-6.584831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.25000000,-27.607392,5.264201,-6.609831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.30000000,-27.612977,5.164357,-6.634831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.35000000,-27.618563,5.064514,-6.659831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.40000000,-27.624149,4.964670,-6.684831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.45000000,-27.629734,4.864826,-6.709831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.50000000,-27.635320,4.764983,-6.734831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.55000000,-27.640905,4.665139,-6.759831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.60000000,-27.646491,4.565296,-6.784831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.65000000,-27.652077,4.465452,-6.809831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.70000000,-27.657662,4.365608,-6.834831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.75000000,-27.663248,4.265765,-6.859831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.80000000,-27.668833,4.165921,-6.884831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.85000000,-27.674419,4.066077,-6.909831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.90000000,-27.680005,3.966234,-6.934831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
42.95000000,-27.685590,3.866390,-6.959831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.00000000,-27.691176,3.766546,-6.984831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.05000000,-27.696762,3.666703,-7.009831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.10000000,-27.702347,3.566859,-7.034831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.15000000,-27.707933,3.467015,-7.059831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.20000000,-27.713518,3.367172,-7.084831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.25000000,-27.719104,3.267328,-7.109831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.30000000,-27.724690,3.167485,-7.134831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.35000000,-27.730275,3.067641,-7.159831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.40000000,-27.735861,2.967797,-7.184831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.45000000,-27.741446,2.867954,-7.209831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.50000000,-27.747032,2.768110,-7.234831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.55000000,-27.752618,2.668266,-7.259831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.60000000,-27.758203,2.568423,-7.284831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.65000000,-27.763789,2.468579,-7.309831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.70000000,-27.769374,2.368735,-7.334831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.75000000,-27.774960,2.268892,-7.359831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.80000000,-27.780546,2.169048,-7.384831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.85000000,-27.786131,2.069204,-7.409831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.90000000,-27.791717,1.969361,-7.434831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
43.95000000,-27.797302,1.869517,-7.459831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.00000000,-27.802888,1.769674,-7.484831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.05000000,-27.808474,1.669830,-7.509831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.10000000,-27.814059,1.569986,-7.534831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.15000000,-27.819645,1.470143,-7.559831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.20000000,-27.825230,1.370299,-7.584831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.25000000,-27.830816,1.270455,-7.609831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.30000000,-27.836402,1.170612,-7.634831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.35000000,-27.841987,1.070768,-7.659831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.40000000,-27.847573,0.970924,-7.684831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.45000000,-27.853158,0.871081,-7.709831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.50000000,-27.858744,0.771237,-7.734831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.55000000,-27.864330,0.671393,-7.759831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.60000000,-27.869915,0.571550,-7.784831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.65000000,-27.875501,0.471706,-7.809831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.70000000,-27.881086,0.371863,-7.834831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.75000000,-27.886672,0.272019,-7.859831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.80000000,-27.892258,0.172175,-7.884831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.85000000,-27.897843,0.072332,-7.909831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.90000000,-27.903429,-0.027512,-7.934831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
44.95000000,-27.909014,-0.127356,-7.959831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.00000000,-27.914600,-0.227199,-7.984831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.05000000,-27.920186,-0.327043,-8.009831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.10000000,-27.925771,-0.426887,-8.034831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.15000000,-27.931357,-0.526730,-8.059831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.20000000,-27.936942,-0.626574,-8.084831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.25000000,-27.942528,-0.726418,-8.109831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.30000000,-27.948114,-0.826261,-8.134831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.35000000,-27.953699,-0.926105,-8.159831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.40000000,-27.959285,-1.025948,-8.184831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.45000000,-27.964871,-1.125792,-8.209831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.50000000,-27.970456,-1.225636,-8.234831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.55000000,-27.976042,-1.325479,-8.259831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.60000000,-27.981627,-1.425323,-8.284831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.65000000,-27.987213,-1.525167,-8.309831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.70000000,-27.992799,-1.625010,-8.334831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.75000000,-27.998384,-1.724854,-8.359831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.80000000,-28.003970,-1.824698,-8.384831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.85000000,-28.009555,-1.924541,-8.409831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.90000000,-28.015141,-2.024385,-8.434831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
45.95000000,-28.020727,-2.124229,-8.459831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
46.00000000,-28.026312,-2.224072,-8.484831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
46.05000000,-28.031898,-2.323916,-8.509831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
46.10000000,-28.037483,-2.423759,-8.534831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
46.15000000,-28.043069,-2.523603,-8.559831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
46.20000000,-28.048655,-2.623447,-8.584831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
46.25000000,-28.054240,-2.723290,-8.609831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
46.30000000,-28.059826,-2.823134,-8.634831,-92.780222,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
46.35000000,-28.065411,-2.922978,-8.659831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
46.40000000,-28.070997,-3.022821,-8.684831,-92.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
46.45000000,-28.076583,-3.122665,-8.709831,-91.780221,-0.1117120809,-1.9968776655,-0.5000000000,0.0000000000,0.0000000000,0.0000000000
46.50000000,-28.074833,-3.091389,-8.702000,-90.780221,-0.1110725445,-1.9854458136,-0.4971375683,0.0279280202,0.4992194164,0.1250000000
46.55000000,-28.064300,-2.903120,-8.654859,-89.780221,-0.1096761435,-1.9604848427,-0.4908875683,0.0279280202,0.4992194164,0.1250000000
46.60000000,-28.053628,-2.712355,-8.607093,-88.780221,-0.1082797425,-1.9355238719,-0.4846375683,0.0279280202,0.4992194164,0.1250000000
46.65000000,-28.042817,-2.519094,-8.558702,-87.780221,-0.1068833415,-1.9105629011,-0.4783875683,0.0279280202,0.4992194164,0.1250000000
46.70000000,-28.031865,-2.323336,-8.509686,-86.780221,-0.1054869405,-1.8856019303,-0.4721375683,0.0279280202,0.4992194164,0.1250000000
46.75000000,-28.020774,-2.125083,-8.460045,-85.780221,-0.1040905395,-1.8606409595,-0.4658875683,0.0279280202,0.4992194164,0.1250000000
46.80000000,-28.009544,-1.924333,-8.409779,-84.780221,-0.1026941385,-1.8356799886,-0.4596375683,0.0279280202,0.4992194164,0.1250000000
46.85000000,-27.998173,-1.721087,-8.358888,-83.780221,-0.1012977375,-1.8107190178,-0.4533875683,0.0279280202,0.4992194164,0.1250000000
46.90000000,-27.986663,-1.515345,-8.307372,-82.780221,-0.0999013364,-1.7857580470,-0.4471375683,0.0279280202,0.4992194164,0.1250000000
46.95000000,-27.975014,-1.307107,-8.255231,-81.780221,-0.0985049354,-1.7607970762,-0.4408875683,0.0279280202,0.4992194164,0.1250000000
47.00000000,-27.963225,-1.096373,-8.202465,-80.780221,-0.0971085344,-1.7358361054,-0.4346375683,0.0279280202,0.4992194164,0.1250000000
